what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1337848962039
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1337848962138
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1337848968282
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1337848968601
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1337848975068
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337848980137
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337849041567
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1337849052084
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1337849055968
activated,editor,org.eclipse.bpel.ui,0.5.0.wso2v2,"org.eclipse.bpel.ui.bpeleditor",1337849071346
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1337849078151
error,log,,,"",1337849084314
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1337849084651
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337849085766
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337849658679
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337849666219
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337849695502
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1337849695595
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337849710441
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337849713412
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337849716972
started,bundle,org.eclipse.wst.html.core,1.1.400.v201005261534,"org.eclipse.wst.html.core",1337849947574
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337849949727
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1337849949847
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1337849957660
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337849971071
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337849971991
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337850111481
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337865841639
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1337865867396
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1337865867569
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337865872508
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337865886106
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337865888879
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1337865889038
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1337865893638
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.smartEnterInverse",1337865896222
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1337865897868
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.smartEnter",1337865901322
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1337865903095
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.smartEnter",1337865908118
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1337865909548
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337865918091
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1337865925119
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337865925305
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337865942800
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337868893221
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1337868895366
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1337868912600
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337868935987
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337868936133
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337868942324
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1337868942409
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1337868942409
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337868945015
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337868952823
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337868968610
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869071300
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.import",1337869071452
started,bundle,org.eclipse.wst.css.core,1.1.400.v201005261534,"org.eclipse.wst.css.core",1337869083738
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869122400
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869231959
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869232973
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1337869418231
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1337869436154
